Version,OCP Version,Cluster,Duration,Iteration,Component,CPU,Steady Workloads - Avg,Kernel,Sideloaded
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ingress"",pod=""router-default-""}",0.0018278,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-insights"",pod=""insights-operator-""}",0.0029596,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-apiserver-operator"",pod=""kube-apiserver-operator-""}",0.0220294,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-apiserver"",pod=""kube-apiserver-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.6241788,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-controller-manager-operator"",pod=""kube-controller-manager-operator-""}",0.0121552,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-controller-manager"",pod=""kube-controller-manager-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0331305,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-scheduler-operator"",pod=""openshift-kube-scheduler-operator-""}",0.0075805,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-scheduler"",pod=""openshift-kube-scheduler-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0040192,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-storage-version-migrator-operator"",pod=""kube-storage-version-migrator-operator-""}",0.0030997,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-storage-version-migrator"",pod=""migrator-""}",0.000175,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-local-storage"",pod=""local-storage-operator-""}",0.0003836,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-logging"",pod=""cluster-logging-operator-""}",0.0087056,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-logging"",pod=""collector-""}",0.2007776,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""cluster-autoscaler-operator-""}",0.0013415,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""cluster-baremetal-operator-""}",0.0006042,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""machine-api-operator-""}",0.0006214,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-controller-""}",0.0019938,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-daemon-""}",0.0005849,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-operator-""}",0.0036422,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-server-""}",0.000039,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-marketplace"",pod=""marketplace-operator-""}",0.0016897,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""cluster-monitoring-operator-""}",0.0036412,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""kube-state-metrics-""}",0.0021016,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""node-exporter-""}",0.0054288,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""openshift-state-metrics-""}",0.0003245,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0053114,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-k8s-0""}",0.1238495,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-""}",0.0008825,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-admission-webhook-""}",0.0037054,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""thanos-querier-""}",0.0032237,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""multus-""}",0.0164188,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""multus-additional-cni-plugins-""}",0,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""multus-admission-controller-""}",0.0008036,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""network-metrics-daemon-""}",0.0006759,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-network-operator"",pod=""network-operator-""}",0.0066656,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-oauth-apiserver"",pod=""apiserver-""}",0.0318073,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""catalog-operator-""}",0.0109279,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""olm-operator-""}",0.2377892,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""packageserver-""}",0.003909,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""package-server-manager-""}",0.0003571,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-master-""}",0.0081475,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-node-""}",0.0202522,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ptp"",pod=""linuxptp-daemon-""}",0.0038126,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ptp"",pod=""ptp-operator-""}",0.0005659,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-service-ca-operator"",pod=""service-ca-operator-""}",0.0036413,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-service-ca"",pod=""service-ca-""}",0.004579,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""network-resources-injector-""}",0.0011269,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""operator-webhook-""}",0.0005374,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-device-plugin-""}",0.000034,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-config-daemon-""}",0.0047367,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-operator-""}",0.0008967,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""vran-acceleration-operators"",pod=""accelerator-discovery-""}",0,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0012929,,,No
4.11,4.11.6,worker-1,8h,2,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0023154,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""agetty""}",0.0008813,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""auditd""}",0,2.0412379,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""crio""}",0.0168479,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""dbus-daemon""}",0.0000285,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""dnsmasq""}",0.0000347,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""irqbalance""}",0.0019377,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""kubelet""}",0.1683496,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""NetworkManager""}",0.0002472,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""ovsdb-server""}",0.0020377,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""ovs-vswitchd""}",0.0384597,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""polkitd""}",0.0000014,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""rdma-ndd""}",0,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""rpcbind""}",0,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""rpc.statd""}",0,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""sshd""}",0,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""sssd""}",0.0000319,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""stalld""}",0.0167333,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""systemd""}",0.0000313,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""systemd-journald""}",0.0002459,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""systemd-logind""}",0.0000014,,,No
4.11,4.11.6,worker-1,8h,3,"{groupname=""systemd-udevd""}",0.000009,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""open-cluster-management-agent-addon"",pod=""config-policy-controller-""}",0.0057321,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""open-cluster-management-agent-addon"",pod=""governance-policy-framework-""}",0.0059416,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""open-cluster-management-agent-addon"",pod=""klusterlet-addon-workmgr-""}",0.0019322,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-""}",0.004877,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-registration-agent-""}",0.004887,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-work-agent-""}",0.0051133,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-apiserver-operator"",pod=""openshift-apiserver-operator-""}",0.0086662,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-apiserver"",pod=""apiserver-""}",0.0494174,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-authentication-operator"",pod=""authentication-operator-""}",0.0187418,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-authentication"",pod=""oauth-openshift-""}",0.0042951,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cloud-controller-manager-operator"",pod=""cluster-cloud-controller-manager-operator-""}",0.0008861,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cloud-credential-operator"",pod=""cloud-credential-operator-""}",0.0023761,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cluster-machine-approver"",pod=""machine-approver-""}",0.0015667,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""cluster-node-tuning-operator-""}",0.0010924,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""tuned-""}",0.0011303,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cluster-samples-operator"",pod=""cluster-samples-operator-""}",0.0020759,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cluster-storage-operator"",pod=""cluster-storage-operator-""}",0.0049617,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-""}",0.0001303,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-operator-""}",0.0051804,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-webhook-""}",0.0003036,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-cluster-version"",pod=""cluster-version-operator-""}",0.0121424,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-config-operator"",pod=""openshift-config-operator-""}",0.0068098,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-console-operator"",pod=""console-operator-""}",0.0060488,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-controller-manager-operator"",pod=""openshift-controller-manager-operator-""}",0.0059992,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-controller-manager"",pod=""controller-manager-""}",0.0040261,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-dns-operator"",pod=""dns-operator-""}",0.0007438,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-dns"",pod=""dns-default-""}",0.0036798,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-dns"",pod=""node-resolver-""}",0.0010277,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-etcd-operator"",pod=""etcd-operator-""}",0.0096147,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-etcd"",pod=""etcd-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.1657519,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-image-registry"",pod=""cluster-image-registry-operator-""}",0.0018293,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-image-registry"",pod=""node-ca-""}",0.0003253,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-ingress-canary"",pod=""ingress-canary-""}",0.0000854,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-ingress-operator"",pod=""ingress-operator-""}",0.0018984,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-ingress"",pod=""router-default-""}",0.0018268,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-insights"",pod=""insights-operator-""}",0.0029708,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-kube-apiserver-operator"",pod=""kube-apiserver-operator-""}",0.0212398,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-kube-apiserver"",pod=""kube-apiserver-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.6241947,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-kube-controller-manager-operator"",pod=""kube-controller-manager-operator-""}",0.0119852,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-kube-controller-manager"",pod=""kube-controller-manager-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0333871,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-kube-scheduler-operator"",pod=""openshift-kube-scheduler-operator-""}",0.0075825,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-kube-scheduler"",pod=""openshift-kube-scheduler-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0040472,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-kube-storage-version-migrator-operator"",pod=""kube-storage-version-migrator-operator-""}",0.0031256,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-kube-storage-version-migrator"",pod=""migrator-""}",0.0001733,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-local-storage"",pod=""local-storage-operator-""}",0.0003854,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-logging"",pod=""cluster-logging-operator-""}",0.0086591,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-logging"",pod=""collector-""}",0.2037628,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-machine-api"",pod=""cluster-autoscaler-operator-""}",0.0014261,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-machine-api"",pod=""cluster-baremetal-operator-""}",0.0006127,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-machine-api"",pod=""machine-api-operator-""}",0.000622,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-controller-""}",0.0019994,,,No
4.11,4.11.6,worker-1,8h,3,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-daemon-""}",0.0005819,,,No
